CODICE,lon,lat,INDIRIZZO,SPECIE,"NOME
 COMUNE",name
18AVPCp051,18.05537976,40.27840548,Via Partigiani d'Italia,Cupressocyparis leylandii,Cipresso di Leyland,Cipresso di Leyland - Cupressocyparis leylandii - Via Partigiani d'Italia
18AVPCp052,18.0553774,40.27837634,Via Partigiani d'Italia,Cupressocyparis leylandii,Cipresso di Leyland,Cipresso di Leyland - Cupressocyparis leylandii - Via Partigiani d'Italia
18AVPCp053,18.05537502,40.27834402,Via Partigiani d'Italia,Cupressocyparis leylandii,Cipresso di Leyland,Cipresso di Leyland - Cupressocyparis leylandii - Via Partigiani d'Italia
18AVPCp054,18.0553726,40.27830762,Via Partigiani d'Italia,Cupressocyparis leylandii,Cipresso di Leyland,Cipresso di Leyland - Cupressocyparis leylandii - Via Partigiani d'Italia
18AVPCp055,18.05537319,40.2782715,Via Partigiani d'Italia,Cupressocyparis leylandii,Cipresso di Leyland,Cipresso di Leyland - Cupressocyparis leylandii - Via Partigiani d'Italia
18AVPCp056,18.05536634,40.27818164,Via Partigiani d'Italia,Cupressocyparis leylandii,Cipresso di Leyland,Cipresso di Leyland - Cupressocyparis leylandii - Via Partigiani d'Italia
18AVPCp057,18.05536502,40.27811215,Via Partigiani d'Italia,Cupressocyparis leylandii,Cipresso di Leyland,Cipresso di Leyland - Cupressocyparis leylandii - Via Partigiani d'Italia
18AVPCs079,18.05534975,40.28055985,Via Partigiani d'Italia,Cercis siliquastrum,Albero di Giuda,Albero di Giuda - Cercis siliquastrum - Via Partigiani d'Italia
18AVPEc087,18.05537454,40.27955008,Via Partigiani d'Italia,Eucalyptus camaldulensis,Eucalipto rostrato,Eucalipto rostrato - Eucalyptus camaldulensis - Via Partigiani d'Italia
18AVPEc088,18.055376,40.27951353,Via Partigiani d'Italia,Eucalyptus camaldulensis,Eucalipto rostrato,Eucalipto rostrato - Eucalyptus camaldulensis - Via Partigiani d'Italia
18AVPEc089,18.05538353,40.27919678,Via Partigiani d'Italia,Eucalyptus camaldulensis,Eucalipto rostrato,Eucalipto rostrato - Eucalyptus camaldulensis - Via Partigiani d'Italia
18AVPEc090,18.05538428,40.27915318,Via Partigiani d'Italia,Eucalyptus camaldulensis,Eucalipto rostrato,Eucalipto rostrato - Eucalyptus camaldulensis - Via Partigiani d'Italia
18AVPEc091,18.05528745,40.27725466,Via Partigiani d'Italia,Eucalyptus camaldulensis,Eucalipto rostrato,Eucalipto rostrato - Eucalyptus camaldulensis - Via Partigiani d'Italia
18AVPEc092,18.05526221,40.27700965,Via Partigiani d'Italia,Eucalyptus camaldulensis,Eucalipto rostrato,Eucalipto rostrato - Eucalyptus camaldulensis - Via Partigiani d'Italia
18AVPEj108,18.05527295,40.27713428,Via Partigiani d'Italia,Eriobotrya japonica,Nespolo del Giappone,Nespolo del Giappone - Eriobotrya japonica - Via Partigiani d'Italia
18AVPFc104,18.05530627,40.27739074,Via Partigiani d'Italia,Ficus carica,Fico comune,Fico comune - Ficus carica - Via Partigiani d'Italia
18AVPFc105,18.05528516,40.27722305,Via Partigiani d'Italia,Ficus carica,Fico comune,Fico comune - Ficus carica - Via Partigiani d'Italia
18AVPFc106,18.05528118,40.27718752,Via Partigiani d'Italia,Ficus carica,Fico comune,Fico comune - Ficus carica - Via Partigiani d'Italia
18AVPFc107,18.05525783,40.2769822,Via Partigiani d'Italia,Ficus carica,Fico comune,Fico comune - Ficus carica - Via Partigiani d'Italia
18AVPLl101,18.05538764,40.27865228,Via Partigiani d'Italia,Ligustrum lucidum,Ligustro,Ligustro - Ligustrum lucidum - Via Partigiani d'Italia
18AVPMa093,18.05538009,40.27937044,Via Partigiani d'Italia,Melia azedarach,Albero dei rosari,Albero dei rosari - Melia azedarach - Via Partigiani d'Italia
18AVPMa094,18.05530978,40.27743635,Via Partigiani d'Italia,Melia azedarach,Albero dei rosari,Albero dei rosari - Melia azedarach - Via Partigiani d'Italia
18AVPMa095,18.05525757,40.27695455,Via Partigiani d'Italia,Melia azedarach,Albero dei rosari,Albero dei rosari - Melia azedarach - Via Partigiani d'Italia
18AVPMa096,18.05525471,40.27692561,Via Partigiani d'Italia,Melia azedarach,Albero dei rosari,Albero dei rosari - Melia azedarach - Via Partigiani d'Italia
18AVPMg080,18.0553494,40.2804911,Via Partigiani d'Italia,Magnolia grandiflora,Magnolia,Magnolia - Magnolia grandiflora - Via Partigiani d'Italia
18AVPMg081,18.05534887,40.28047313,Via Partigiani d'Italia,Magnolia grandiflora,Magnolia,Magnolia - Magnolia grandiflora - Via Partigiani d'Italia
18AVPNo033,18.05534172,40.28105908,Via Partigiani d'Italia,Nerium Oleander,Oleandro,Oleandro - Nerium Oleander - Via Partigiani d'Italia
18AVPNo034,18.05534295,40.28103549,Via Partigiani d'Italia,Nerium Oleander,Oleandro,Oleandro - Nerium Oleander - Via Partigiani d'Italia
18AVPNo035,18.05534202,40.2808534,Via Partigiani d'Italia,Nerium Oleander,Oleandro,Oleandro - Nerium Oleander - Via Partigiani d'Italia
18AVPNo036,18.05534228,40.28083731,Via Partigiani d'Italia,Nerium Oleander,Oleandro,Oleandro - Nerium Oleander - Via Partigiani d'Italia
18AVPNo037,18.05535077,40.28019203,Via Partigiani d'Italia,Nerium Oleander,Oleandro,Oleandro - Nerium Oleander - Via Partigiani d'Italia
18AVPNo038,18.05527776,40.27716904,Via Partigiani d'Italia,Nerium Oleander,Oleandro,Oleandro - Nerium Oleander - Via Partigiani d'Italia
18AVPNo039,18.05526593,40.2770781,Via Partigiani d'Italia,Nerium Oleander,Oleandro,Oleandro - Nerium Oleander - Via Partigiani d'Italia
18AVPOe097,18.05538621,40.27902339,Via Partigiani d'Italia,Olea europaea,Ulivo,Ulivo - Olea europaea - Via Partigiani d'Italia
18AVPOe098,18.05538637,40.27899061,Via Partigiani d'Italia,Olea europaea,Ulivo,Ulivo - Olea europaea - Via Partigiani d'Italia
18AVPOe099,18.05538652,40.27895913,Via Partigiani d'Italia,Olea europaea,Ulivo,Ulivo - Olea europaea - Via Partigiani d'Italia
18AVPOe100,18.0553878,40.27892688,Via Partigiani d'Italia,Olea europaea,Ulivo,Ulivo - Olea europaea - Via Partigiani d'Italia
18AVPPc061,18.05535208,40.28096522,Via Partigiani d'Italia,Phoenix canariensis,Palma delle Canarie,Palma delle Canarie - Phoenix canariensis - Via Partigiani d'Italia
18AVPPc062,18.05534934,40.28094096,Via Partigiani d'Italia,Phoenix canariensis,Palma delle Canarie,Palma delle Canarie - Phoenix canariensis - Via Partigiani d'Italia
18AVPPc063,18.05535211,40.28072835,Via Partigiani d'Italia,Phoenix canariensis,Palma delle Canarie,Palma delle Canarie - Phoenix canariensis - Via Partigiani d'Italia
18AVPPc064,18.0553483,40.28047259,Via Partigiani d'Italia,Phoenix canariensis,Palma delle Canarie,Palma delle Canarie - Phoenix canariensis - Via Partigiani d'Italia
18AVPPc065,18.05534948,40.28045689,Via Partigiani d'Italia,Phoenix canariensis,Palma delle Canarie,Palma delle Canarie - Phoenix canariensis - Via Partigiani d'Italia
18AVPPc066,18.05534659,40.28034783,Via Partigiani d'Italia,Phoenix canariensis,Palma delle Canarie,Palma delle Canarie - Phoenix canariensis - Via Partigiani d'Italia
18AVPPc067,18.05534789,40.28031911,Via Partigiani d'Italia,Phoenix canariensis,Palma delle Canarie,Palma delle Canarie - Phoenix canariensis - Via Partigiani d'Italia
18AVPPc068,18.05535493,40.2802711,Via Partigiani d'Italia,Phoenix canariensis,Palma delle Canarie,Palma delle Canarie - Phoenix canariensis - Via Partigiani d'Italia
18AVPPc069,18.05535516,40.28023872,Via Partigiani d'Italia,Phoenix canariensis,Palma delle Canarie,Palma delle Canarie - Phoenix canariensis - Via Partigiani d'Italia
18AVPPh009,18.05533836,40.28110416,Via Partigiani d'Italia,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Partigiani d'Italia
18AVPPh010,18.05534943,40.28053384,Via Partigiani d'Italia,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Partigiani d'Italia
18AVPPh011,18.05534971,40.28050485,Via Partigiani d'Italia,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Partigiani d'Italia
18AVPPh012,18.0553462,40.2803203,Via Partigiani d'Italia,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Partigiani d'Italia
18AVPPh013,18.05534674,40.28030232,Via Partigiani d'Italia,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Partigiani d'Italia
18AVPPh014,18.05535014,40.28020273,Via Partigiani d'Italia,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Partigiani d'Italia
18AVPPh015,18.05535181,40.28018525,Via Partigiani d'Italia,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Partigiani d'Italia
18AVPPh016,18.05535375,40.2801155,Via Partigiani d'Italia,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Partigiani d'Italia
18AVPPh017,18.05535467,40.28009183,Via Partigiani d'Italia,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Partigiani d'Italia
18AVPPh018,18.05535629,40.28005002,Via Partigiani d'Italia,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Partigiani d'Italia
18AVPPh019,18.05535692,40.28000739,Via Partigiani d'Italia,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Partigiani d'Italia
18AVPPh020,18.05535757,40.27996397,Via Partigiani d'Italia,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Partigiani d'Italia
18AVPPh021,18.05536045,40.27991666,Via Partigiani d'Italia,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Partigiani d'Italia
18AVPPh022,18.05536226,40.27987011,Via Partigiani d'Italia,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Partigiani d'Italia
18AVPPh023,18.05536365,40.2798346,Via Partigiani d'Italia,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Partigiani d'Italia
18AVPPh024,18.0553639,40.27980144,Via Partigiani d'Italia,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Partigiani d'Italia
18AVPPh025,18.05536528,40.27976594,Via Partigiani d'Italia,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Partigiani d'Italia
18AVPPh026,18.05537012,40.27966146,Via Partigiani d'Italia,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Partigiani d'Italia
18AVPPh027,18.05537302,40.2796147,Via Partigiani d'Italia,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Partigiani d'Italia
18AVPPh028,18.05537426,40.27958303,Via Partigiani d'Italia,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Partigiani d'Italia
18AVPPh029,18.05538262,40.27925997,Via Partigiani d'Italia,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Partigiani d'Italia
18AVPPh030,18.05538479,40.27906336,Via Partigiani d'Italia,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Partigiani d'Italia
18AVPPh031,18.0553345,40.27764115,Via Partigiani d'Italia,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Partigiani d'Italia
18AVPPh032,18.05533057,40.27760319,Via Partigiani d'Italia,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Partigiani d'Italia
18AVPQi078,18.05534877,40.2805865,Via Partigiani d'Italia,Quercus ilex,Leccio,Leccio - Quercus ilex - Via Partigiani d'Italia
18AVPSa059,18.05534476,40.28077172,Via Partigiani d'Italia,Salix alba,Salice bianco,Salice bianco - Salix alba - Via Partigiani d'Italia
18AVPSa060,18.05534917,40.28039654,Via Partigiani d'Italia,Salix alba,Salice bianco,Salice bianco - Salix alba - Via Partigiani d'Italia
18AVPSm001,18.05533912,40.28107468,Via Partigiani d'Italia,Schinus molle,Falso pepe,Falso pepe - Schinus molle - Via Partigiani d'Italia
18AVPSm002,18.05534324,40.28100294,Via Partigiani d'Italia,Schinus molle,Falso pepe,Falso pepe - Schinus molle - Via Partigiani d'Italia
18AVPSm003,18.05535437,40.28015263,Via Partigiani d'Italia,Schinus molle,Falso pepe,Falso pepe - Schinus molle - Via Partigiani d'Italia
18AVPSm004,18.0553922,40.27869914,Via Partigiani d'Italia,Schinus molle,Falso pepe,Falso pepe - Schinus molle - Via Partigiani d'Italia
18AVPSm005,18.05536194,40.27800546,Via Partigiani d'Italia,Schinus molle,Falso pepe,Falso pepe - Schinus molle - Via Partigiani d'Italia
18AVPSm006,18.05536247,40.27795874,Via Partigiani d'Italia,Schinus molle,Falso pepe,Falso pepe - Schinus molle - Via Partigiani d'Italia
18AVPSm007,18.05536041,40.27790971,Via Partigiani d'Italia,Schinus molle,Falso pepe,Falso pepe - Schinus molle - Via Partigiani d'Italia
18AVPSm008,18.05535829,40.27787162,Via Partigiani d'Italia,Schinus molle,Falso pepe,Falso pepe - Schinus molle - Via Partigiani d'Italia
18AVPTo040,18.05534193,40.28102661,Via Partigiani d'Italia,Thuja orientalis,Tuia orientale,Tuia orientale - Thuja orientalis - Via Partigiani d'Italia
18AVPTo041,18.05537711,40.27946236,Via Partigiani d'Italia,Thuja orientalis,Tuia orientale,Tuia orientale - Thuja orientalis - Via Partigiani d'Italia
18AVPVt082,18.05535632,40.28007608,Via Partigiani d'Italia,Viburnum tinus,Viburno tino,Viburno tino - Viburnum tinus - Via Partigiani d'Italia
18AVPVt083,18.05538114,40.27930018,Via Partigiani d'Italia,Viburnum tinus,Viburno tino,Viburno tino - Viburnum tinus - Via Partigiani d'Italia
18AVPWf084,18.05536705,40.27974703,Via Partigiani d'Italia,Washingtonia filifera,Palma californiana,Palma californiana - Washingtonia filifera - Via Partigiani d'Italia
18AVPWf085,18.05536908,40.27969496,Via Partigiani d'Italia,Washingtonia filifera,Palma californiana,Palma californiana - Washingtonia filifera - Via Partigiani d'Italia
18AVPWf086,18.05527698,40.2771474,Via Partigiani d'Italia,Washingtonia filifera,Palma californiana,Palma californiana - Washingtonia filifera - Via Partigiani d'Italia
18AVPYa070,18.0553533,40.28069442,Via Partigiani d'Italia,Yucca aloifolia,Yucca,Yucca - Yucca aloifolia - Via Partigiani d'Italia
18AVPYa071,18.05536908,40.27971922,Via Partigiani d'Italia,Yucca aloifolia,Yucca,Yucca - Yucca aloifolia - Via Partigiani d'Italia
18AVPYa072,18.05537712,40.27943092,Via Partigiani d'Italia,Yucca aloifolia,Yucca,Yucca - Yucca aloifolia - Via Partigiani d'Italia
18AVPYa073,18.0553904,40.27877019,Via Partigiani d'Italia,Yucca aloifolia,Yucca,Yucca - Yucca aloifolia - Via Partigiani d'Italia
18AVPYa074,18.05538391,40.2785847,Via Partigiani d'Italia,Yucca aloifolia,Yucca,Yucca - Yucca aloifolia - Via Partigiani d'Italia
18AVPYa075,18.05527452,40.27712294,Via Partigiani d'Italia,Yucca aloifolia,Yucca,Yucca - Yucca aloifolia - Via Partigiani d'Italia
18AVPYa076,18.05526537,40.2770382,Via Partigiani d'Italia,Yucca aloifolia,Yucca,Yucca - Yucca aloifolia - Via Partigiani d'Italia
20PLICs003,18.05327723,40.27090929,Piazza Libertà,Cercis siliquastrum,Albero di Giuda,Albero di Giuda - Cercis siliquastrum - Piazza Libertà
20PLITe001,18.05301283,40.27066677,Piazza Libertà,Tilia x europaea,Tiglio,Tiglio - Tilia x europaea - Piazza Libertà
20PLITe002,18.05317098,40.27082612,Piazza Libertà,Tilia x europaea,Tiglio,Tiglio - Tilia x europaea - Piazza Libertà
21PGPAa249,18.0752174,40.26577217,Via Esterna Grottella,Agave americana,Agave americana,Agave americana - Agave americana - Via Esterna Grottella
21PGPAa250,18.07526132,40.2657686,Via Esterna Grottella,Agave americana,Agave americana,Agave americana - Agave americana - Via Esterna Grottella
21PGPAa251,18.07523554,40.26572144,Via Esterna Grottella,Agave americana,Agave americana,Agave americana - Agave americana - Via Esterna Grottella
21PGPAa252,18.0752696,40.26570563,Via Esterna Grottella,Agave americana,Agave americana,Agave americana - Agave americana - Via Esterna Grottella
21PGPAa253,18.0753558,40.26572879,Via Esterna Grottella,Agave americana,Agave americana,Agave americana - Agave americana - Via Esterna Grottella
21PGPAa254,18.07537594,40.26570904,Via Esterna Grottella,Agave americana,Agave americana,Agave americana - Agave americana - Via Esterna Grottella
21PGPAa255,18.07541003,40.26568418,Via Esterna Grottella,Agave americana,Agave americana,Agave americana - Agave americana - Via Esterna Grottella
21PGPAa256,18.07545328,40.26568257,Via Esterna Grottella,Agave americana,Agave americana,Agave americana - Agave americana - Via Esterna Grottella
21PGPAa257,18.0754856,40.26567983,Via Esterna Grottella,Agave americana,Agave americana,Agave americana - Agave americana - Via Esterna Grottella
21PGPCh001,18.07357999,40.26697932,Via Grottella,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Grottella
21PGPCh002,18.07367343,40.26695802,Via Grottella,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Grottella
21PGPCh003,18.07373031,40.26694589,Via Grottella,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Grottella
21PGPCh004,18.07382304,40.26692477,Via Grottella,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Grottella
21PGPCh005,18.07387299,40.26688209,Via Padre Bonaventura Popolizio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Padre Bonaventura Popolizio
21PGPCh006,18.0738567,40.26683335,Via Padre Bonaventura Popolizio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Padre Bonaventura Popolizio
21PGPCh007,18.0738403,40.26678233,Via Padre Bonaventura Popolizio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Padre Bonaventura Popolizio
21PGPCh008,18.07382185,40.26673179,Via Padre Bonaventura Popolizio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Padre Bonaventura Popolizio
21PGPCh009,18.07380547,40.26668103,Via Padre Bonaventura Popolizio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Padre Bonaventura Popolizio
21PGPCh010,18.07364968,40.2668369,Via Padre Bonaventura Popolizio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Padre Bonaventura Popolizio
21PGPCh011,18.07363129,40.26678981,Via Padre Bonaventura Popolizio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Padre Bonaventura Popolizio
21PGPCh012,18.0736173,40.26674405,Via Padre Bonaventura Popolizio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Padre Bonaventura Popolizio
21PGPCh013,18.07359779,40.26669461,Via Padre Bonaventura Popolizio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Padre Bonaventura Popolizio
21PGPCh014,18.07358356,40.26664418,Via Padre Bonaventura Popolizio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Padre Bonaventura Popolizio
21PGPCh015,18.07356567,40.26659574,Via Padre Bonaventura Popolizio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Padre Bonaventura Popolizio
21PGPCh016,18.07354663,40.26654308,Via Padre Bonaventura Popolizio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Padre Bonaventura Popolizio
21PGPCh017,18.07353164,40.26649471,Via Padre Bonaventura Popolizio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Padre Bonaventura Popolizio
21PGPCh018,18.07351446,40.26644199,Via Padre Bonaventura Popolizio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Padre Bonaventura Popolizio
21PGPCh019,18.07349934,40.26639312,Via Padre Bonaventura Popolizio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Padre Bonaventura Popolizio
21PGPCh020,18.07348039,40.26634264,Via Padre Bonaventura Popolizio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Padre Bonaventura Popolizio
21PGPCh021,18.07366621,40.26626013,Via Padre Bonaventura Popolizio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Padre Bonaventura Popolizio
21PGPCh022,18.07368351,40.26631402,Via Padre Bonaventura Popolizio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Padre Bonaventura Popolizio
21PGPCh023,18.07370018,40.26636326,Via Padre Bonaventura Popolizio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Padre Bonaventura Popolizio
21PGPCh024,18.07371544,40.26641471,Via Padre Bonaventura Popolizio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Padre Bonaventura Popolizio
21PGPCh025,18.07373344,40.26646198,Via Padre Bonaventura Popolizio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Padre Bonaventura Popolizio
21PGPCh026,18.07374892,40.26651432,Via Padre Bonaventura Popolizio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Padre Bonaventura Popolizio
21PGPCh027,18.07466963,40.26673442,Via Esterna Grottella,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Esterna Grottella
21PGPCh028,18.07457808,40.26675362,Via Esterna Grottella,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Esterna Grottella
21PGPCh029,18.07444875,40.26678289,Via Esterna Grottella,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Esterna Grottella
21PGPCh030,18.07432772,40.26681131,Via Esterna Grottella,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Esterna Grottella
21PGPCh031,18.07418967,40.26684082,Via Esterna Grottella,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Esterna Grottella
21PGPCh032,18.07407847,40.26686609,Via Esterna Grottella,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Esterna Grottella
21PGPCh033,18.07373021,40.26585128,Via Padre Bonaventura Popolizio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Padre Bonaventura Popolizio
21PGPCh138,18.07524459,40.26599988,Via Esterna Grottella,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Esterna Grottella
21PGPCr034,18.07404304,40.26680862,Via Padre Bonaventura Popolizio,Ceratonia siliqua,Carrubo,Carrubo - Ceratonia siliqua - Via Padre Bonaventura Popolizio
21PGPCr035,18.07399978,40.26671449,Via Padre Bonaventura Popolizio,Ceratonia siliqua,Carrubo,Carrubo - Ceratonia siliqua - Via Padre Bonaventura Popolizio
21PGPCr036,18.07397311,40.26662304,Via Padre Bonaventura Popolizio,Ceratonia siliqua,Carrubo,Carrubo - Ceratonia siliqua - Via Padre Bonaventura Popolizio
21PGPCr037,18.07394001,40.26651852,Via Padre Bonaventura Popolizio,Ceratonia siliqua,Carrubo,Carrubo - Ceratonia siliqua - Via Padre Bonaventura Popolizio
21PGPCr038,18.07393464,40.26644018,Via Padre Bonaventura Popolizio,Ceratonia siliqua,Carrubo,Carrubo - Ceratonia siliqua - Via Padre Bonaventura Popolizio
21PGPCr039,18.07393138,40.26632649,Via Padre Bonaventura Popolizio,Ceratonia siliqua,Carrubo,Carrubo - Ceratonia siliqua - Via Padre Bonaventura Popolizio
21PGPCr040,18.07393281,40.26623796,Via Padre Bonaventura Popolizio,Ceratonia siliqua,Carrubo,Carrubo - Ceratonia siliqua - Via Padre Bonaventura Popolizio
21PGPCr041,18.07392784,40.26613317,Via Padre Bonaventura Popolizio,Ceratonia siliqua,Carrubo,Carrubo - Ceratonia siliqua - Via Padre Bonaventura Popolizio
21PGPCr042,18.07392871,40.26603299,Via Padre Bonaventura Popolizio,Ceratonia siliqua,Carrubo,Carrubo - Ceratonia siliqua - Via Padre Bonaventura Popolizio
21PGPCr043,18.0739267,40.2659359,Via Padre Bonaventura Popolizio,Ceratonia siliqua,Carrubo,Carrubo - Ceratonia siliqua - Via Padre Bonaventura Popolizio
21PGPCr044,18.07392368,40.26582968,Via Padre Bonaventura Popolizio,Ceratonia siliqua,Carrubo,Carrubo - Ceratonia siliqua - Via Padre Bonaventura Popolizio
21PGPCr045,18.07397008,40.26575369,Via Padre Bonaventura Popolizio,Ceratonia siliqua,Carrubo,Carrubo - Ceratonia siliqua - Via Padre Bonaventura Popolizio
21PGPCr046,18.07409303,40.26574567,Via Padre Bonaventura Popolizio,Ceratonia siliqua,Carrubo,Carrubo - Ceratonia siliqua - Via Padre Bonaventura Popolizio
21PGPCr047,18.07422124,40.26573543,Via Padre Bonaventura Popolizio,Ceratonia siliqua,Carrubo,Carrubo - Ceratonia siliqua - Via Padre Bonaventura Popolizio
21PGPCr048,18.07435589,40.26572529,Via Padre Bonaventura Popolizio,Ceratonia siliqua,Carrubo,Carrubo - Ceratonia siliqua - Via Padre Bonaventura Popolizio
21PGPCr049,18.07447803,40.26571455,Via Padre Bonaventura Popolizio,Ceratonia siliqua,Carrubo,Carrubo - Ceratonia siliqua - Via Padre Bonaventura Popolizio
21PGPCr050,18.07461785,40.26570585,Via Padre Bonaventura Popolizio,Ceratonia siliqua,Carrubo,Carrubo - Ceratonia siliqua - Via Padre Bonaventura Popolizio
21PGPCr051,18.07474465,40.26569401,Via Padre Bonaventura Popolizio,Ceratonia siliqua,Carrubo,Carrubo - Ceratonia siliqua - Via Padre Bonaventura Popolizio
21PGPCr052,18.07486667,40.26568656,Via Padre Bonaventura Popolizio,Ceratonia siliqua,Carrubo,Carrubo - Ceratonia siliqua - Via Padre Bonaventura Popolizio
21PGPCr053,18.07394088,40.26565652,Via Padre Bonaventura Popolizio,Ceratonia siliqua,Carrubo,Carrubo - Ceratonia siliqua - Via Padre Bonaventura Popolizio
21PGPCr054,18.07479741,40.26558835,Via Padre Bonaventura Popolizio,Ceratonia siliqua,Carrubo,Carrubo - Ceratonia siliqua - Via Padre Bonaventura Popolizio
21PGPCr055,18.07371546,40.26578729,Via Padre Bonaventura Popolizio,Ceratonia siliqua,Carrubo,Carrubo - Ceratonia siliqua - Via Padre Bonaventura Popolizio
21PGPCr196,18.07585439,40.26625064,Via Esterna Grottella,Ceratonia siliqua,Carrubo,Carrubo - Ceratonia siliqua - Via Esterna Grottella
21PGPCr197,18.07585671,40.26623223,Via Esterna Grottella,Ceratonia siliqua,Carrubo,Carrubo - Ceratonia siliqua - Via Esterna Grottella
21PGPCr198,18.07593755,40.26625675,Via Esterna Grottella,Ceratonia siliqua,Carrubo,Carrubo - Ceratonia siliqua - Via Esterna Grottella
21PGPCr199,18.07592267,40.26626508,Via Esterna Grottella,Ceratonia siliqua,Carrubo,Carrubo - Ceratonia siliqua - Via Esterna Grottella
21PGPCr200,18.07592273,40.26627631,Via Esterna Grottella,Ceratonia siliqua,Carrubo,Carrubo - Ceratonia siliqua - Via Esterna Grottella
21PGPDr139,18.07524532,40.26601141,Via Esterna Grottella,,,
21PGPFc173,18.0761028,40.26581402,Via Esterna Grottella,Ficus carica,Fico comune,Fico comune - Ficus carica - Via Esterna Grottella
21PGPFc237,18.07541461,40.26625613,Via Esterna Grottella,Ficus carica,Fico comune,Fico comune - Ficus carica - Via Esterna Grottella
21PGPJm236,18.0754182,40.26625499,Via Esterna Grottella,Jacaranda mimosifolia,Albero glicine,Albero glicine - Jacaranda mimosifolia - Via Esterna Grottella
